label,arp_opcode,arp_src_hw_mac,arp_src_proto_ipv4,arp_dst_hw_mac,arp_dst_proto_ipv4,frame_len
0,2,02:00:00:9d:a3:be,192.168.1.33,02:00:00:f5:cc:5c,192.168.1.145,54
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:b2:e9:41,192.168.1.104,44
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.51,59
0,1,02:00:00:5e:27:82,192.168.1.89,ff:ff:ff:ff:ff:ff,192.168.1.250,42
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:1b:84:fd,192.168.1.220,59
0,1,02:00:00:5e:27:82,192.168.1.89,ff:ff:ff:ff:ff:ff,192.168.1.46,48
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:ce:7e:50,192.168.1.46,54
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.59,51
1,2,DE:AD:BE:EF:00:01,192.168.1.115,00:00:0A:BB:CC:01,192.168.1.1,53
1,2,DE:AD:BE:EF:00:01,192.168.1.219,00:00:0A:BB:CC:01,192.168.1.1,52
0,1,02:00:00:c9:2d:60,192.168.1.118,ff:ff:ff:ff:ff:ff,192.168.1.7,50
0,1,02:00:00:57:01:f9,192.168.1.237,ff:ff:ff:ff:ff:ff,192.168.1.230,61
0,1,02:00:00:f9:f7:4e,192.168.1.57,ff:ff:ff:ff:ff:ff,192.168.1.160,42
0,1,02:00:00:30:71:01,192.168.1.127,ff:ff:ff:ff:ff:ff,192.168.1.123,62
0,2,02:00:00:07:3b:79,192.168.1.229,02:00:00:06:d1:36,192.168.1.53,45
0,2,02:00:00:86:2d:a5,192.168.1.106,02:00:00:1f:85:43,192.168.1.221,43
0,1,02:00:00:d0:27:cc,192.168.1.230,ff:ff:ff:ff:ff:ff,192.168.1.214,64
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:bd:da:2a,192.168.1.7,51
0,2,02:00:00:94:8b:28,192.168.1.60,02:00:00:50:fd:f3,192.168.1.123,49
0,2,02:00:00:1f:85:43,192.168.1.221,02:00:00:c9:2d:60,192.168.1.118,55
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:19:21:17,192.168.1.116,56
0,1,02:00:00:57:01:f9,192.168.1.237,ff:ff:ff:ff:ff:ff,192.168.1.104,51
0,2,02:00:00:d0:27:cc,192.168.1.230,02:00:00:9d:a3:be,192.168.1.33,56
1,2,DE:AD:BE:EF:00:01,192.168.1.135,00:00:0A:BB:CC:01,192.168.1.1,43
0,2,02:00:00:72:2a:61,192.168.1.98,02:00:00:f9:f7:4e,192.168.1.57,59
0,1,02:00:00:00:3d:33,192.168.1.69,ff:ff:ff:ff:ff:ff,192.168.1.1,55
0,1,02:00:00:5e:27:82,192.168.1.89,ff:ff:ff:ff:ff:ff,192.168.1.18,47
0,2,02:00:00:57:01:f9,192.168.1.237,02:00:00:07:3b:79,192.168.1.229,44
0,2,02:00:00:1b:84:fd,192.168.1.220,02:00:00:07:3b:79,192.168.1.229,48
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:8f:ee:25,192.168.1.160,64
0,2,02:00:00:c1:cf:06,192.168.1.137,02:00:00:bd:da:2a,192.168.1.7,62
1,2,DE:AD:BE:EF:00:01,192.168.1.135,00:00:0A:BB:CC:01,192.168.1.1,55
0,2,02:00:00:17:a5:d7,192.168.1.88,02:00:00:e0:c7:c3,192.168.1.181,43
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:a7:af:d3,192.168.1.179,55
0,1,02:00:00:57:c6:40,192.168.1.11,ff:ff:ff:ff:ff:ff,192.168.1.58,63
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:f5:cc:5c,192.168.1.145,46
0,2,02:00:00:1f:85:43,192.168.1.221,02:00:00:7d:c8:14,192.168.1.28,63
0,1,02:00:00:a7:af:d3,192.168.1.179,ff:ff:ff:ff:ff:ff,192.168.1.69,49
1,2,DE:AD:BE:EF:00:01,192.168.1.137,00:00:0A:BB:CC:01,192.168.1.1,51
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:8f:ee:25,192.168.1.160,56
0,2,02:00:00:a1:8b:70,192.168.1.115,00:00:0A:BB:CC:01,192.168.1.1,53
0,1,02:00:00:60:d1:b2,192.168.1.250,ff:ff:ff:ff:ff:ff,192.168.1.200,59
0,2,02:00:00:07:3b:79,192.168.1.229,02:00:00:c0:4f:68,192.168.1.135,49
0,2,02:00:00:e0:c7:c3,192.168.1.181,02:00:00:5e:27:82,192.168.1.89,42
0,2,02:00:00:01:f8:99,192.168.1.167,02:00:00:e4:97:80,192.168.1.66,55
0,1,02:00:00:1f:85:43,192.168.1.221,ff:ff:ff:ff:ff:ff,192.168.1.220,51
0,2,02:00:00:f5:cc:5c,192.168.1.145,02:00:00:a9:f6:76,192.168.1.21,42
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:bd:da:2a,192.168.1.7,63
0,2,02:00:00:8f:ee:25,192.168.1.160,02:00:00:f9:f7:4e,192.168.1.57,43
0,1,02:00:00:42:98:7d,192.168.1.200,ff:ff:ff:ff:ff:ff,192.168.1.60,46
0,2,02:00:00:57:01:f9,192.168.1.237,02:00:00:17:a5:d7,192.168.1.88,44
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:01:f8:99,192.168.1.167,50
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.179,62
0,1,02:00:00:8f:60:ba,192.168.1.58,ff:ff:ff:ff:ff:ff,192.168.1.28,50
0,2,02:00:00:6c:9e:f6,192.168.1.251,02:00:00:17:a5:d7,192.168.1.88,55
0,2,02:00:00:8f:60:ba,192.168.1.58,02:00:00:a1:8b:70,192.168.1.115,60
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:8f:ee:25,192.168.1.160,51
1,2,DE:AD:BE:EF:00:01,192.168.1.106,00:00:0A:BB:CC:01,192.168.1.1,51
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:ce:7e:50,192.168.1.46,45
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.28,60
0,2,02:00:00:16:97:af,192.168.1.18,02:00:00:57:c6:40,192.168.1.11,61
0,1,02:00:00:c9:2d:60,192.168.1.118,ff:ff:ff:ff:ff:ff,192.168.1.21,56
0,1,02:00:00:e4:97:80,192.168.1.66,ff:ff:ff:ff:ff:ff,192.168.1.116,50
1,2,DE:AD:BE:EF:00:01,192.168.1.104,00:00:0A:BB:CC:01,192.168.1.1,45
0,2,02:00:00:86:2d:a5,192.168.1.106,02:00:00:9d:24:70,192.168.1.219,42
0,1,02:00:00:60:d1:b2,192.168.1.250,ff:ff:ff:ff:ff:ff,192.168.1.254,58
0,1,02:00:00:e0:c7:c3,192.168.1.181,ff:ff:ff:ff:ff:ff,192.168.1.135,51
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:f9:f7:4e,192.168.1.57,61
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:19:7c:6b,192.168.1.25,61
0,1,02:00:00:86:2d:a5,192.168.1.106,ff:ff:ff:ff:ff:ff,192.168.1.251,61
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:30:71:01,192.168.1.127,45
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:01:f8:99,192.168.1.167,63
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:01:f8:99,192.168.1.167,48
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:3c:0d:6b,192.168.1.214,64
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:00:3d:33,192.168.1.69,53
0,2,02:00:00:50:fd:f3,192.168.1.123,02:00:00:bd:da:2a,192.168.1.7,56
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.18,46
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:72:2a:61,192.168.1.98,52
0,2,02:00:00:f5:cc:5c,192.168.1.145,02:00:00:f9:f7:4e,192.168.1.57,62
0,1,02:00:00:8b:dd:ba,192.168.1.51,ff:ff:ff:ff:ff:ff,192.168.1.167,52
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:60:d1:b2,192.168.1.250,61
0,1,02:00:00:f5:cc:5c,192.168.1.145,ff:ff:ff:ff:ff:ff,192.168.1.106,54
0,2,02:00:00:b0:88:a8,192.168.1.59,02:00:00:01:f8:99,192.168.1.167,61
0,2,02:00:00:06:d1:36,192.168.1.53,02:00:00:57:01:f9,192.168.1.237,52
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.33,56
0,2,02:00:00:8b:dd:ba,192.168.1.51,02:00:00:bd:da:2a,192.168.1.7,45
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:9d:a3:be,192.168.1.33,62
0,2,02:00:00:57:01:f9,192.168.1.237,02:00:00:9d:a3:be,192.168.1.33,44
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:06:d1:36,192.168.1.53,59
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:19:21:17,192.168.1.116,50
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:f5:cc:5c,192.168.1.145,47
0,1,02:00:00:c9:2d:60,192.168.1.118,ff:ff:ff:ff:ff:ff,192.168.1.220,50
0,1,02:00:00:f5:cc:5c,192.168.1.145,ff:ff:ff:ff:ff:ff,192.168.1.251,43
0,1,02:00:00:1f:85:43,192.168.1.221,ff:ff:ff:ff:ff:ff,192.168.1.88,47
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:8f:ee:25,192.168.1.160,44
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.160,52
0,1,02:00:00:b2:e9:41,192.168.1.104,ff:ff:ff:ff:ff:ff,192.168.1.116,42
1,2,DE:AD:BE:EF:00:01,192.168.1.181,00:00:0A:BB:CC:01,192.168.1.1,52
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:86:2d:a5,192.168.1.106,55
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:09:eb:bd,192.168.1.67,42
0,1,02:00:00:01:f8:99,192.168.1.167,ff:ff:ff:ff:ff:ff,192.168.1.144,42
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:a7:af:d3,192.168.1.179,53
0,2,02:00:00:7e:4e:a4,192.168.1.184,02:00:00:8b:dd:ba,192.168.1.51,54
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.160,44
0,2,02:00:00:57:c6:40,192.168.1.11,02:00:00:bd:da:2a,192.168.1.7,55
0,1,02:00:00:72:2a:61,192.168.1.98,ff:ff:ff:ff:ff:ff,192.168.1.137,54
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:f9:f7:4e,192.168.1.57,57
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:60:d1:b2,192.168.1.250,55
0,2,02:00:00:01:f8:99,192.168.1.167,02:00:00:58:04:51,192.168.1.72,51
0,1,02:00:00:b0:88:a8,192.168.1.59,ff:ff:ff:ff:ff:ff,192.168.1.118,44
0,2,02:00:00:a9:f6:76,192.168.1.21,02:00:00:57:01:f9,192.168.1.237,46
0,1,02:00:00:b0:88:a8,192.168.1.59,ff:ff:ff:ff:ff:ff,192.168.1.89,52
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.51,63
1,2,DE:AD:BE:EF:00:01,192.168.1.251,00:00:0A:BB:CC:01,192.168.1.1,45
0,1,02:00:00:f5:cc:5c,192.168.1.145,ff:ff:ff:ff:ff:ff,192.168.1.184,48
0,2,02:00:00:1c:fb:87,192.168.1.6,02:00:00:a7:af:d3,192.168.1.179,51
0,2,02:00:00:17:a5:d7,192.168.1.88,02:00:00:19:21:17,192.168.1.116,47
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.181,45
0,1,02:00:00:b2:e9:41,192.168.1.104,ff:ff:ff:ff:ff:ff,192.168.1.88,64
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.104,52
0,2,02:00:00:58:04:51,192.168.1.72,02:00:00:a1:8b:70,192.168.1.115,53
0,1,02:00:00:1f:85:43,192.168.1.221,ff:ff:ff:ff:ff:ff,192.168.1.229,55
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:a9:f6:76,192.168.1.21,51
0,2,02:00:00:58:04:51,192.168.1.72,02:00:00:c0:4f:68,192.168.1.135,44
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.250,60
0,1,02:00:00:e4:97:80,192.168.1.66,ff:ff:ff:ff:ff:ff,192.168.1.181,59
0,2,02:00:00:07:3b:79,192.168.1.229,02:00:00:60:d1:b2,192.168.1.250,42
0,2,02:00:00:c9:2d:60,192.168.1.118,02:00:00:8f:ee:25,192.168.1.160,42
0,2,02:00:00:16:97:af,192.168.1.18,02:00:00:19:21:17,192.168.1.116,44
0,1,02:00:00:e4:3e:86,192.168.1.144,ff:ff:ff:ff:ff:ff,192.168.1.221,57
0,2,02:00:00:1b:84:fd,192.168.1.220,02:00:00:8f:60:ba,192.168.1.58,51
0,2,02:00:00:c9:2d:60,192.168.1.118,02:00:00:01:f8:99,192.168.1.167,64
0,1,02:00:00:e0:c7:c3,192.168.1.181,ff:ff:ff:ff:ff:ff,192.168.1.89,49
0,2,02:00:00:6c:9e:f6,192.168.1.251,02:00:00:86:2d:a5,192.168.1.106,44
0,2,02:00:00:94:8b:28,192.168.1.60,02:00:00:17:a5:d7,192.168.1.88,55
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:e4:3e:86,192.168.1.144,50
0,1,02:00:00:60:d1:b2,192.168.1.250,ff:ff:ff:ff:ff:ff,192.168.1.220,49
0,1,02:00:00:e4:3e:86,192.168.1.144,ff:ff:ff:ff:ff:ff,192.168.1.221,56
0,2,02:00:00:60:d1:b2,192.168.1.250,02:00:00:e4:3e:86,192.168.1.144,45
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:c9:2d:60,192.168.1.118,55
0,2,02:00:00:e0:c7:c3,192.168.1.181,02:00:00:ce:7e:50,192.168.1.46,62
0,2,02:00:00:d0:27:cc,192.168.1.230,00:00:0A:BB:CC:01,192.168.1.1,63
0,2,02:00:00:a7:af:d3,192.168.1.179,02:00:00:19:7c:6b,192.168.1.25,61
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:1c:fb:87,192.168.1.6,42
0,2,02:00:00:42:98:7d,192.168.1.200,02:00:00:6c:9e:f6,192.168.1.251,50
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.51,61
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:7e:4e:a4,192.168.1.184,49
0,1,02:00:00:1c:fb:87,192.168.1.6,ff:ff:ff:ff:ff:ff,192.168.1.219,49
0,2,02:00:00:c9:2d:60,192.168.1.118,02:00:00:e4:97:80,192.168.1.66,44
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:1b:84:fd,192.168.1.220,59
0,2,02:00:00:3c:0d:6b,192.168.1.214,02:00:00:f5:cc:5c,192.168.1.145,61
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.137,59
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.127,56
0,1,02:00:00:99:99:03,192.168.1.194,ff:ff:ff:ff:ff:ff,192.168.1.88,43
0,1,02:00:00:f9:f7:4e,192.168.1.57,ff:ff:ff:ff:ff:ff,192.168.1.67,46
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:b0:88:a8,192.168.1.59,56
0,1,02:00:00:c0:4f:68,192.168.1.135,ff:ff:ff:ff:ff:ff,192.168.1.179,43
0,1,02:00:00:c9:2d:60,192.168.1.118,ff:ff:ff:ff:ff:ff,192.168.1.214,45
0,1,02:00:00:16:97:af,192.168.1.18,ff:ff:ff:ff:ff:ff,192.168.1.221,42
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:1b:84:fd,192.168.1.220,46
0,1,02:00:00:1b:84:fd,192.168.1.220,ff:ff:ff:ff:ff:ff,192.168.1.88,42
0,2,02:00:00:42:98:7d,192.168.1.200,02:00:00:9d:24:70,192.168.1.219,63
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.179,42
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:01:f8:99,192.168.1.167,42
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:b0:88:a8,192.168.1.59,63
0,1,02:00:00:9d:24:70,192.168.1.219,ff:ff:ff:ff:ff:ff,192.168.1.214,53
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:1c:fb:87,192.168.1.6,49
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:a9:f6:76,192.168.1.21,54
0,1,02:00:00:19:7c:6b,192.168.1.25,ff:ff:ff:ff:ff:ff,192.168.1.254,48
0,1,02:00:00:c1:cc:0f,192.168.1.254,ff:ff:ff:ff:ff:ff,192.168.1.116,57
0,2,02:00:00:00:3d:33,192.168.1.69,02:00:00:17:a5:d7,192.168.1.88,47
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:8b:dd:ba,192.168.1.51,56
0,2,02:00:00:c1:cf:06,192.168.1.137,02:00:00:e4:97:80,192.168.1.66,58
0,2,02:00:00:f9:f7:4e,192.168.1.57,02:00:00:58:04:51,192.168.1.72,44
0,1,02:00:00:94:8b:28,192.168.1.60,ff:ff:ff:ff:ff:ff,192.168.1.135,52
0,1,02:00:00:e4:3e:86,192.168.1.144,ff:ff:ff:ff:ff:ff,192.168.1.21,61
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:d0:27:cc,192.168.1.230,60
0,1,02:00:00:5e:27:82,192.168.1.89,ff:ff:ff:ff:ff:ff,192.168.1.106,54
0,1,02:00:00:57:01:f9,192.168.1.237,ff:ff:ff:ff:ff:ff,192.168.1.58,47
0,2,02:00:00:d0:27:cc,192.168.1.230,02:00:00:8b:dd:ba,192.168.1.51,51
0,2,02:00:00:07:3b:79,192.168.1.229,02:00:00:94:8b:28,192.168.1.60,44
0,2,02:00:00:7d:c8:14,192.168.1.28,02:00:00:1f:85:43,192.168.1.221,49
0,1,02:00:00:c9:2d:60,192.168.1.118,ff:ff:ff:ff:ff:ff,192.168.1.104,57
0,1,02:00:00:07:3b:79,192.168.1.229,ff:ff:ff:ff:ff:ff,192.168.1.219,47
0,2,02:00:00:b2:e9:41,192.168.1.104,00:00:0A:BB:CC:01,192.168.1.1,49
0,1,02:00:00:86:2d:a5,192.168.1.106,ff:ff:ff:ff:ff:ff,192.168.1.200,55
0,2,02:00:00:1b:84:fd,192.168.1.220,02:00:00:e4:3e:86,192.168.1.144,46
0,1,02:00:00:09:eb:bd,192.168.1.67,ff:ff:ff:ff:ff:ff,192.168.1.57,53
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.237,63
0,1,02:00:00:86:2d:a5,192.168.1.106,ff:ff:ff:ff:ff:ff,192.168.1.104,61
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.237,44
0,1,02:00:00:f5:cc:5c,192.168.1.145,ff:ff:ff:ff:ff:ff,192.168.1.137,62
0,2,02:00:00:c0:4f:68,192.168.1.135,02:00:00:f9:f7:4e,192.168.1.57,58
1,2,DE:AD:BE:EF:00:01,192.168.1.219,00:00:0A:BB:CC:01,192.168.1.1,44
0,1,02:00:00:8b:dd:ba,192.168.1.51,ff:ff:ff:ff:ff:ff,192.168.1.181,52
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.135,46
0,1,02:00:00:09:eb:bd,192.168.1.67,ff:ff:ff:ff:ff:ff,192.168.1.123,43
0,1,02:00:00:58:04:51,192.168.1.72,ff:ff:ff:ff:ff:ff,192.168.1.250,47
0,1,02:00:00:7e:4e:a4,192.168.1.184,ff:ff:ff:ff:ff:ff,192.168.1.194,54
0,2,02:00:00:8f:60:ba,192.168.1.58,02:00:00:5e:27:82,192.168.1.89,64
0,2,02:00:00:57:c6:40,192.168.1.11,02:00:00:3c:0d:6b,192.168.1.214,49
0,2,02:00:00:ce:7e:50,192.168.1.46,02:00:00:a1:8b:70,192.168.1.115,64
0,2,02:00:00:58:04:51,192.168.1.72,02:00:00:c9:2d:60,192.168.1.118,49
0,2,02:00:00:8f:ee:25,192.168.1.160,02:00:00:58:04:51,192.168.1.72,59
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:f9:f7:4e,192.168.1.57,45
0,1,02:00:00:58:04:51,192.168.1.72,ff:ff:ff:ff:ff:ff,192.168.1.59,47
0,2,02:00:00:19:21:17,192.168.1.116,02:00:00:16:97:af,192.168.1.18,43
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:e4:97:80,192.168.1.66,56
0,1,02:00:00:ce:7e:50,192.168.1.46,ff:ff:ff:ff:ff:ff,192.168.1.214,60
0,2,02:00:00:c1:cc:0f,192.168.1.254,02:00:00:bd:da:2a,192.168.1.7,45
0,2,02:00:00:01:f8:99,192.168.1.167,02:00:00:8b:dd:ba,192.168.1.51,61
0,1,02:00:00:3c:0d:6b,192.168.1.214,ff:ff:ff:ff:ff:ff,192.168.1.72,54
0,1,02:00:00:a7:af:d3,192.168.1.179,ff:ff:ff:ff:ff:ff,192.168.1.229,49
0,1,02:00:00:00:3d:33,192.168.1.69,ff:ff:ff:ff:ff:ff,192.168.1.221,48
0,1,02:00:00:a9:f6:76,192.168.1.21,ff:ff:ff:ff:ff:ff,192.168.1.88,50
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:17:a5:d7,192.168.1.88,49
0,2,02:00:00:f9:f7:4e,192.168.1.57,02:00:00:17:a5:d7,192.168.1.88,46
0,1,02:00:00:50:fd:f3,192.168.1.123,ff:ff:ff:ff:ff:ff,192.168.1.145,46
0,2,02:00:00:42:98:7d,192.168.1.200,02:00:00:a1:8b:70,192.168.1.115,42
0,1,02:00:00:57:01:f9,192.168.1.237,ff:ff:ff:ff:ff:ff,192.168.1.11,48
0,1,02:00:00:00:3d:33,192.168.1.69,ff:ff:ff:ff:ff:ff,192.168.1.53,58
0,2,02:00:00:42:98:7d,192.168.1.200,02:00:00:99:99:03,192.168.1.194,64
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:94:8b:28,192.168.1.60,54
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:bd:da:2a,192.168.1.7,59
0,2,02:00:00:e0:c7:c3,192.168.1.181,02:00:00:8f:60:ba,192.168.1.58,61
0,2,02:00:00:7e:4e:a4,192.168.1.184,02:00:00:1c:fb:87,192.168.1.6,42
0,1,02:00:00:6c:9e:f6,192.168.1.251,ff:ff:ff:ff:ff:ff,192.168.1.179,44
0,1,02:00:00:d0:27:cc,192.168.1.230,ff:ff:ff:ff:ff:ff,192.168.1.200,46
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:b0:88:a8,192.168.1.59,59
0,2,02:00:00:16:97:af,192.168.1.18,02:00:00:3c:0d:6b,192.168.1.214,53
0,2,02:00:00:30:71:01,192.168.1.127,02:00:00:60:d1:b2,192.168.1.250,54
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:17:a5:d7,192.168.1.88,50
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:42:98:7d,192.168.1.200,54
0,2,00:00:0A:BB:CC:01,192.168.1.1,02:00:00:8f:60:ba,192.168.1.58,60
0,1,02:00:00:19:21:17,192.168.1.116,ff:ff:ff:ff:ff:ff,192.168.1.137,42
0,1,02:00:00:bd:da:2a,192.168.1.7,ff:ff:ff:ff:ff:ff,192.168.1.53,56
0,1,02:00:00:99:99:03,192.168.1.194,ff:ff:ff:ff:ff:ff,192.168.1.59,42
0,1,02:00:00:c9:2d:60,192.168.1.118,ff:ff:ff:ff:ff:ff,192.168.1.57,44
0,2,02:00:00:a1:8b:70,192.168.1.115,02:00:00:09:eb:bd,192.168.1.67,49
0,1,02:00:00:72:2a:61,192.168.1.98,ff:ff:ff:ff:ff:ff,192.168.1.135,48
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.137,49
0,1,02:00:00:57:c6:40,192.168.1.11,ff:ff:ff:ff:ff:ff,192.168.1.123,61
0,1,02:00:00:ce:7e:50,192.168.1.46,ff:ff:ff:ff:ff:ff,192.168.1.67,57
0,1,02:00:00:1f:85:43,192.168.1.221,ff:ff:ff:ff:ff:ff,192.168.1.106,42
0,1,02:00:00:06:d1:36,192.168.1.53,ff:ff:ff:ff:ff:ff,192.168.1.251,55
0,1,02:00:00:16:97:af,192.168.1.18,ff:ff:ff:ff:ff:ff,192.168.1.214,46
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:e4:3e:86,192.168.1.144,56
0,2,02:00:00:7e:4e:a4,192.168.1.184,02:00:00:d0:27:cc,192.168.1.230,45
0,2,02:00:00:bd:da:2a,192.168.1.7,02:00:00:a7:af:d3,192.168.1.179,54
0,1,02:00:00:09:eb:bd,192.168.1.67,ff:ff:ff:ff:ff:ff,192.168.1.145,47
0,2,02:00:00:09:eb:bd,192.168.1.67,02:00:00:86:2d:a5,192.168.1.106,42
0,2,02:00:00:a7:af:d3,192.168.1.179,02:00:00:f5:cc:5c,192.168.1.145,45
1,2,DE:AD:BE:EF:00:01,192.168.1.104,00:00:0A:BB:CC:01,192.168.1.1,51
0,1,02:00:00:bd:da:2a,192.168.1.7,ff:ff:ff:ff:ff:ff,192.168.1.123,50
0,2,02:00:00:e4:3e:86,192.168.1.144,02:00:00:19:7c:6b,192.168.1.25,42
0,1,02:00:00:f9:f7:4e,192.168.1.57,ff:ff:ff:ff:ff:ff,192.168.1.46,61
0,2,02:00:00:c0:4f:68,192.168.1.135,02:00:00:1f:85:43,192.168.1.221,43
0,1,02:00:00:e0:c7:c3,192.168.1.181,ff:ff:ff:ff:ff:ff,192.168.1.144,51
0,1,02:00:00:ce:7e:50,192.168.1.46,ff:ff:ff:ff:ff:ff,192.168.1.6,62
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:58:04:51,192.168.1.72,55
0,2,02:00:00:57:c6:40,192.168.1.11,02:00:00:60:d1:b2,192.168.1.250,53
0,2,02:00:00:86:2d:a5,192.168.1.106,02:00:00:17:a5:d7,192.168.1.88,46
0,2,02:00:00:5e:27:82,192.168.1.89,02:00:00:6c:9e:f6,192.168.1.251,52
0,1,02:00:00:07:3b:79,192.168.1.229,ff:ff:ff:ff:ff:ff,192.168.1.60,61
1,2,DE:AD:BE:EF:00:01,192.168.1.1,02:00:00:42:98:7d,192.168.1.200,61
0,2,02:00:00:b2:e9:41,192.168.1.104,02:00:00:01:f8:99,192.168.1.167,43
0,2,02:00:00:6c:9e:f6,192.168.1.251,02:00:00:c0:4f:68,192.168.1.135,57
0,1,02:00:00:a1:8b:70,192.168.1.115,ff:ff:ff:ff:ff:ff,192.168.1.58,64
0,1,02:00:00:57:c6:40,192.168.1.11,ff:ff:ff:ff:ff:ff,192.168.1.219,60
